鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
萬華區,房地(土地+建物),臺北市萬華區桂林路244巷1~30號,25.75,住,,,1060508,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,630620,88.14,3,1,1,有,無,4112300,46656,,0,0,親友、員工或其他特殊關係間之交易。,RPWNMLLJOHMFFBA97DA
內湖區,房地(土地+建物),臺北市內湖區康樂街72巷17弄151~180號,111.46,住,,,1060430,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,740211,190.38,5,2,3,有,無,24800000,130266,,0,0,含增建或未登記建物-平台外移、屋頂突出物加蓋、庭院加蓋。,RPQPMLNKOHMFFCA97DA
內湖區,土地,碧湖段二小段1~30地號,56,住,,,1050530,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,11851000,211625,,0,0,原始地主分別兩次取得,RPWNMLKMOHMFFCA28DA
松山區,房地(土地+建物),臺北市松山區八德路三段181~210號,5.3,其他,,,1060411,土地3建物1車位0,六層,十一層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,950418,68.62,2,2,1,有,有,24500000,357039,,0,0,含增建或未登記建物-雨遮。,RPWNMLQJOHMFFDA68DA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段216巷4弄1~30號,18.43,住,,,1060503,土地2建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,760423,99.78,1,1,1,有,無,30000000,300661,,0,0,,RPQOMLQKOHMFFFA48DA
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段31~60號,15.19,商,,,1060404,土地2建物1車位1,十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050721,179.3,4,2,2,有,有,60800000,364918,坡道機械,17.62,1800000,,RPOPMLQKOHMFFFA38DA
內湖區,房地(土地+建物),臺北市內湖區南京東路六段451巷31~60號,8,其他,,,1060326,土地1建物1車位0,十層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,971205,44.44,1,1,1,有,有,8000000,180018,,0,0,共有人數2人含增建或未登記建物。,RPORMLLMNHMFFCA77CA
中山區,房地(土地+建物),臺北市中山區中山北路三段1~30號,0.92,商,,,1060429,土地2建物1車位0,二層,十四層,店面(店鋪),商業用,鋼筋混凝土造,,8.61,0,0,0,無,有,1100000,127758,,0,0,,RPQRMLLMNHMFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段123巷34弄1~30號,18.21,商,,,1060421,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,910510,166.3,3,2,2,有,有,26000000,156344,坡道平面,0,0,,RPRRMLLMNHMFFCA08CA
中山區,房地(土地+建物),臺北市中山區天祥路1~30號,12.82,住,,,1030924,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050914,69.48,1,1,1,有,有,20210000,290875,,0,0,,RPVOMLLJOHMFFCA97CA
中山區,房地(土地+建物),臺北市中山區林森北路451~480號,3.85,商,,,1060515,土地1建物1車位0,八層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,850730,33.53,1,1,1,有,有,5280000,157471,,0,0,,RPTNMLMJOHMFFCA77CA
中山區,房地(土地+建物),臺北市中山區新生北路一段91~120號,3.12,商,,,1060424,土地6建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,671002,26.96,0,0,0,無,有,4000000,148368,,0,0,,RPPPMLMJOHMFFCA57CA
大同區,房地(土地+建物),臺北市大同區延平北路二段272巷1~30號,34.22,其他,,,1060516,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,790115,135.56,3,2,2,有,無,20500000,151225,,0,0,,RPPOMLKMOHMFFBA47CA
大同區,房地(土地+建物),臺北市大同區昌吉街31~60號,17.83,住,,,1060419,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,560921,38.68,2,1,1,有,無,4000000,103413,,0,0,親友、員工或其他特殊關係間之交易。,RPSNMLQLOHMFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區內江街31~60號,14.15,商,,,1060414,土地2建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740503,100.89,2,2,1,有,無,16000000,158589,,0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPROMLRLOHMFFBA28CA
萬華區,房地(土地+建物),臺北市萬華區隆昌街31~60號,28.43,商,,,1060414,土地3建物1車位0,一層，二層,四層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,670308,100.04,2,2,1,有,無,15000000,149940,,0,0,親友、員工或其他特殊關係間之交易。,RPSOMLRLOHMFFBA38CA
中山區,房地(土地+建物),臺北市中山區新生北路三段62巷1~30號,4.82,商,,,1060426,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,711209,48.79,1,1,1,有,有,7200000,147571,,0,0,,RPSNMLPJOHMFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新富街31~60號,48.5,住,,,1060429,土地1建物1車位2,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031212,309.43,3,2,2,有,有,59880000,193517,坡道平面,86.66,0,,RPWQMLMJOHMFFCA38CA
中山區,房地(土地+建物),臺北市中山區龍江路286巷1~30號,41.75,住,,,1060417,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,124.53,2,2,2,有,無,22700000,182285,,0,0,,RPXPMLRJOHMFFCA88CA
中山區,房地(土地+建物),臺北市中山區新生北路二段61~90號,4.9,商,,,1060416,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,861115,53.42,1,1,1,有,有,7480000,140022,,0,0,,RPPPMLRJOHMFFCA08CA
中山區,房地(土地+建物),臺北市中山區民生西路45巷7弄1~30號,19.6,住,,,1060425,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710804,75.74,2,1,1,有,無,11600000,153156,,0,0,,RPSNMLNKOHMFFCA87CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段99巷39弄1~30號,21.77,住,,,1060331,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971219,122.1,2,2,2,有,無,20200000,165438,坡道平面,32.91,0,,RPRPMLOKOHMFFCA08CA
中正區,房地(土地+建物),臺北市中正區廈門街34巷1~30號,16.75,住,,,1060410,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,49.15,2,0,3,有,無,10400000,211597,,0,0,含增建或未登記建物。,RPPOMLLJOHMFFAA17CA
文山區,房地(土地+建物),臺北市文山區辛亥路四段21巷1~30號,18.93,住,,,1060426,土地4建物1車位0,十二層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840801,48.85,1,1,1,有,有,7520000,153941,,0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPRNMLNJOHMFFAA47CA
中正區,車位,臺北市中正區水源路61~90號,0.1,商,,,1060516,土地0建物0車位1,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,990607,1.73,0,0,0,有,有,900000,,塔式車位,1.73,900000,,RPRNMLOJOHMFFAA57CA
文山區,房地(土地+建物)+車位,臺北市文山區木柵路四段159巷16弄61~90號,55.25,住,,,1060408,土地17建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820602,220.76,3,2,2,有,有,20600000,93314,坡道平面,0,0,含增建或未登記建物。內含獨立產權車位，未包含在棟數內。車位面積無法概算。,RPWNMLSJOHMFFAA48CA
萬華區,房地(土地+建物),臺北市萬華區民和街1~30號,30.92,住,,,1060425,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880409,123.38,3,2,2,有,有,16800000,136165,,0,0,,RPUOMLLMNHMFFBA97CA
大同區,房地(土地+建物)+車位,臺北市大同區敦煌路88巷1~30號,18.03,住,,,1060423,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,981102,163.42,3,2,2,有,有,24180000,147962,坡道平面,44.01,0,含增建或未登記建物。,RPQNMLLJOHMFFBA27CA
大同區,車位,臺北市大同區昌吉街1~30號,0.17,住,,,1060519,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,1010112,46.75,0,0,0,有,有,2630000,,坡道平面,0,2630000,,RPTNMLLJOHMFFBA57CA
中正區,房地(土地+建物),臺北市中正區中華路一段1~30號,3.5,商,,,1060417,土地1建物1車位0,七層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1041214,57.56,1,1,1,有,有,13000000,225851,,0,0,內含獨立產權公設，未包含在棟數內。,RPSOMLLJOHMFFBA57CA
萬華區,房地(土地+建物),臺北市萬華區中華路二段504巷1~30號,12.4,住,,,1060503,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,46.08,2,1,1,有,有,6300000,136719,,0,0,,RPPPMLLJOHMFFBA37CA
萬華區,房地(土地+建物),臺北市萬華區萬大路493巷58弄1~30號,25.25,住,,,1060428,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630426,80.76,2,1,1,有,無,6500000,80485,,0,0,親友、員工或其他特殊關係間之交易。,RPSOMLPJOHMFFBA97CA
中正區,房地(土地+建物),臺北市中正區延平南路91~120號,0.67,商,,,1060517,土地1建物1車位0,地下一層,十五層,辦公商業大樓,商業用,鋼筋混凝土造,700225,11.22,0,0,0,無,有,1000000,89127,,0,0,商場空間,RPTOMLRJOHMFFBA28CA
萬華區,房地(土地+建物),臺北市萬華區莒光路241~270號,31.91,住,,,1060424,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890420,154.14,3,2,2,有,有,20800000,134942,,0,0,,RPQOMLSJOHMFFBA08CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段280巷45弄31~60號,40.27,住,,,1060405,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831216,183.26,4,2,2,有,無,27500000,150060,升降平面,0,0,,RPRNMLLLOHMFFCA67CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段151~180號,17.26,住,,,1060328,土地2建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,118.93,3,1,1,有,有,24750000,208106,坡道平面,15.29,0,,RPTNMLLLOHMFFCA87CA
松山區,房地(土地+建物),臺北市松山區民生東路五段241~270號,38.75,住,,,1060421,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620301,102.77,3,2,1,有,無,13000000,126496,,0,0,親友、員工或其他特殊關係間之交易。,RPTNMLLJOHMFFDA77CA
信義區,房地(土地+建物),臺北市信義區大道路49巷1~30號,40.25,住,,,1060505,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,99.95,3,2,2,有,無,23000000,230115,,0,0,,RPSPMLQJOHMFFDA38CA
信義區,房地(土地+建物),臺北市信義區吳興街284巷39弄1~30號,28.21,住,,,1060409,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,93.13,5,2,2,有,無,14550000,156233,,0,0,頂樓增建,RPVNMLTJOHMFFDA78CA
南港區,土地,玉成段五小段211~240地號,28,其他,,,1060522,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,532637,19023,,0,0,,RPRPMLTJOHMFFDA58CA
南港區,房地(土地+建物),臺北市南港區東新街118巷31~60號,20.27,住,,,1060312,土地3建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010314,97.73,3,2,2,有,有,19600000,200553,,0,0,含增建或未登記建物。,RPUPMLNKOHMFFDA38CA
信義區,土地,和段二小段301~330地號,15.6,住,,,1060414,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,2832000,181538,,0,0,,RPOPMLTKOHMFFDA38CA
松山區,房地(土地+建物)+車位,臺北市松山區延壽街330巷8弄1~30號,51.53,住,,,1060316,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980320,188.09,3,2,2,有,有,43500000,231272,坡道平面,0,0,,RPQPMLTKOHMFFDA58CA
松山區,房地(土地+建物),臺北市松山區民生東路五段151~180號,16,住,,,1060419,土地1建物1車位0,一層,十五層,店面(店鋪),商業用,鋼筋混凝土造,680521,111.67,0,0,0,無,無,31500000,282081,,0,0,,RPTPMLTLOHMFFDA98CA
松山區,房地(土地+建物),臺北市松山區南京東路五段291巷5弄1~30號,23.74,住,,,1060426,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,741228,93.06,2,2,2,有,無,16650000,178917,,0,0,,RPPPMLLKPHMFFDA77CA
士林區,房地(土地+建物),臺北市士林區中山北路七段31~60號,29.54,住,,,1060424,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720111,153.9,0,0,2,有,無,33500000,217674,,0,0,陽台外推,RPWNMLLMNHMFFEA38CA
北投區,房地(土地+建物),臺北市北投區中山路1~30號,11.07,其他,,,1060415,土地1建物1車位0,八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920127,83.83,1,1,1,有,有,15500000,184898,,0,0,陽台外推,RPXNMLLMNHMFFEA48CA
北投區,房地(土地+建物),臺北市北投區文林北路80巷31~60號,33.67,住,,,1060416,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,600710,70.89,2,2,1,有,無,9760000,137678,,0,0,含增建或未登記建物。,RPOPMLLJOHMFFEA57CA
士林區,房地(土地+建物),臺北市士林區天母東路8巷1~30號,8.08,商,,,1060409,土地2建物1車位0,四層，陽台,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,650802,44.71,1,1,1,有,有,9000000,201297,,0,0,含增建或未登記建物。,RPPPMLLJOHMFFEA67CA
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路一段61~90號,17.21,住,,,1060422,土地1建物1車位2,四層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040903,130.88,0,0,0,無,有,17500000,133710,升降機械,43.12,0,,RPTOMLMJOHMFFEA08CA
士林區,土地,芝山段一小段121~150地號,32,其他,,,1060420,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,7705600,240800,,0,0,道路用地〈公共設施用地〉之交易,RPRPMLNJOHMFFEA08CA
北投區,房地(土地+建物)+車位,臺北市士林區三合街一段82巷61弄1~30號,60.43,住,,,1060314,土地1建物1車位2,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060421,377.95,0,0,0,無,有,67600000,208299,坡道平面,73.58,4200000,,RPQRMLPJOHMFFEA38CA
士林區,房地(土地+建物),臺北市士林區倫等街42巷1~30號,28.67,住,,,1060429,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,620802,61.77,2,1,1,有,無,4100000,66375,,0,0,親友、員工或其他特殊關係間之交易。,RPTOMLQJOHMFFEA48CA
士林區,土地,天母段一小段91~120地號,82.66,其他,,,1060522,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,1690053,20446,,0,0,公共設施保留地之交易。,RPUNMLRJOHMFFEA58CA
士林區,土地,三玉段五小段661~690地號,102,其他,,,1060519,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2363340,23170,,0,0,１。公共設施保留地之交易。２。權利人共２人,RPVNMLRJOHMFFEA68CA
北投區,土地,豐年段一小段151~180地號,1100.8,農,,,1060428,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,35963136,32670,,0,0,,RPROMLTJOHMFFEA58CA
士林區,房地(土地+建物),臺北市士林區小西街1~30號,9.3,商,,,1060522,土地1建物1車位0,全,,透天厝,住家用,加強磚造,560526,11.48,3,2,2,有,無,5450000,474739,,0,0,,RPVOMLTJOHMFFEA98CA
北投區,土地,豐年段三小段241~270地號,472,農,,,1060427,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,15705800,33275,,0,0,,RPOQMLTJOHMFFEA48CA
北投區,土地,八仙段二小段511~540地號,1333.67,其他,,,1060506,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,18600000,13946,,0,0,,RPUNMLTKOHMFFEA88CA
士林區,房地(土地+建物),臺北市士林區社正路45巷4弄1~30號,25.11,商,,,1060512,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1050825,87.51,2,1,2,有,無,14834700,169520,,0,0,,RPTQMLKLOHMFFEA28CA
士林區,房地(土地+建物),臺北市士林區社正路45巷4弄1~30號,25.24,商,,,1060512,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1050825,87.69,2,1,2,有,無,15114600,172364,,0,0,,RPUQMLKLOHMFFEA38CA
士林區,房地(土地+建物),臺北市士林區社正路45巷4弄1~30號,25.11,商,,,1060512,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1050825,87.51,2,1,2,有,無,14554800,166322,,0,0,,RPVQMLKLOHMFFEA48CA
士林區,土地,芝蘭段四小段121~150地號,0.57,住,,,1060524,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,473530,0,,0,0,,RPQPMLTKOHMFFEA68CA
北投區,房地(土地+建物)+車位,臺北市北投區溫泉路121~150號,175.73,其他,,,1060411,土地1建物1車位3,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030828,362.35,3,2,3,有,有,61590000,208359,坡道平面,105.63,8100000,,RPTQMLQKOHMFFEA78CA
北投區,土地,開明段二小段1~30地號,43.77,其他,,,1060522,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,907738,20739,,0,0,,RPQPMLTJOHMFFEA58CA
北投區,土地,洲美段二小段391~420地號,132.55,農,,,1060519,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,8200000,61863,,0,0,,RPOOMLMJOHMFFEA57CA
士林區,房地(土地+建物),臺北市士林區忠誠路一段61~90號,24.46,住,,,1060423,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740118,129.78,3,2,2,有,有,23700000,182617,,0,0,,RPQPMLMJOHMFFEA87CA
信義區,房地(土地+建物)+車位,臺北市信義區松德路1~30號,100.49,商,,,1060405,土地2建物2車位2,一層，地下一層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,791213,705.99,0,0,1,有,有,57187920,81004,升降機械,0,0,親友、員工或其他特殊關係間之交易。B2有2個機械車位。,RPXNMLKMOHMFFDA38CA
信義區,土地,福德段二小段211~240地號,7.25,其他,,,1060522,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,152250,21000,,0,0,,RPTPMLTJOHMFFDA78CA
信義區,房地(土地+建物),臺北市信義區虎林街120巷151~180號,42.5,住,,,1060421,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580330,91.36,3,2,1,有,無,17000000,186077,,0,0,,RPQOMLTJOHMFFDA38CA
信義區,房地(土地+建物),臺北市信義區松仁路253巷1~30號,14.39,住,,,1060429,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800112,69.69,2,1,1,有,無,14150000,203042,,0,0,,RPUOMLQJOHMFFDA48CA
松山區,房地(土地+建物),臺北市松山區光復北路103巷31~60號,25.42,住,,,1060422,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690523,133.33,3,2,1,有,無,27500000,206255,,0,0,,RPVOMLPJOHMFFDA48CA
松山區,房地(土地+建物),臺北市松山區八德路四段751~780號,6.26,商,,,1060321,土地1建物1車位0,五層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,860613,55.22,1,1,1,有,有,2500000,45273,,0,0,親友、員工或其他特殊關係間之交易。,RPWNMLLJOHMFFDA08CA
信義區,房地(土地+建物),臺北市信義區松隆路31~60號,6.69,住,,,1060522,土地2建物1車位0,一層，二層，陽台，平台，騎樓,二層,其他,商業用,鋼筋混凝土造,620612,8.83,0,0,0,無,無,2000000,226501,,0,0,市場攤位,RPUNMLMJOHMFFDA97CA
南港區,房地(土地+建物)+車位,臺北市南港區園區街58巷1~30號,18.85,住,,,1060427,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970909,123.42,2,2,1,有,有,18900000,153136,坡道平面,31.3,0,,RPXNMLMJOHMFFDA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康樂街121~150號,16.81,住,,,1060509,土地1建物1車位1,一層，停車場,五層,店面(店鋪),住商用,鋼筋混凝土造,731022,78.74,0,0,0,無,無,20500000,260351,一樓平面,23.93,0,含增建或未登記建物。,RPUOMLTKOHMFFCA78CA
